Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","143","Morocco","5622","Import Value","15","Wheat","2018","2018","1000 US$","972148","","Official data"
"TP","Crops and livestock products","143","Morocco","5910","Export Quantity","15","Wheat","2018","2018","tonnes","1","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","143","Morocco","5922","Export Value","15","Wheat","2018","2018","1000 US$","1","","Official data"
"TP","Crops and livestock products","144","Mozambique","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5610","Import Quantity","56","Maize","2018","2018","tonnes","105897","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5622","Import Value","56","Maize","2018","2018","1000 US$","21634","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5910","Export Quantity","56","Maize","2018","2018","tonnes","1864","*","Unofficial figure"
"TP","Crops and livestock products","144","Mozambique","5922","Export Value","56","Maize","2018","2018","1000 US$","686","*","Unofficial figure"
"TP","Crops and livestock products","144","Mozambique","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","17","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","229","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","144","Mozambique","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","144","Mozambique","5610","Import Quantity","15","Wheat","2018","2018","tonnes","657710","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5622","Import Value","15","Wheat","2018","2018","1000 US$","157068","R","Estimated data using trading partners database"
"TP","Crops and livestock products","28","Myanmar","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","28","Myanmar","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","1","","Official data"
"TP","Crops and livestock products","28","Myanmar","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","2500","","Official data"
"TP","Crops and livestock products","28","Myanmar","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","3","","Official data"
"TP","Crops and livestock products","28","Myanmar","5610","Import Quantity","56","Maize","2018","2018","tonnes","12197","","Official data"
"TP","Crops and livestock products","28","Myanmar","5622","Import Value","56","Maize","2018","2018","1000 US$","39067","","Official data"
"TP","Crops and livestock products","28","Myanmar","5910","Export Quantity","56","Maize","2018","2018","tonnes","127203","R","Estimated data using trading partners database"
"TP","Crops and livestock products","28","Myanmar","5922","Export Value","56","Maize","2018","2018","1000 US$","237928","","Official data"
"TP","Crops and livestock products","28","Myanmar","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","42","","Official data"
"TP","Crops and livestock products","28","Myanmar","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","168","","Official data"
"TP","Crops and livestock products","28","Myanmar","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","22198","R","Estimated data using trading partners database"
"TP","Crops and livestock products","28","Myanmar","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","20664","","Official data"
"TP","Crops and livestock products","28","Myanmar","5610","Import Quantity","71","Rye","2018","2018","tonnes","19","","Official data"
"TP","Crops and livestock products","28","Myanmar","5622","Import Value","71","Rye","2018","2018","1000 US$","2","","Official data"
"TP","Crops and livestock products","28","Myanmar","5610","Import Quantity","15","Wheat","2018","2018","tonnes","355841","","Official data"
"TP","Crops and livestock products","28","Myanmar","5622","Import Value","15","Wheat","2018","2018","1000 US$","104552","","Official data"
"TP","Crops and livestock products","28","Myanmar","5910","Export Quantity","15","Wheat","2018","2018","tonnes","179","","Official data"
"TP","Crops and livestock products","28","Myanmar","5922","Export Value","15","Wheat","2018","2018","1000 US$","160","","Official data"
"TP","Crops and livestock products","147","Namibia","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","5","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","147","Namibia","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","8","","Official data"
"TP","Crops and livestock products","147","Namibia","5610","Import Quantity","56","Maize","2018","2018","tonnes","93764","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","147","Namibia","5622","Import Value","56","Maize","2018","2018","1000 US$","26578","","Official data"
"TP","Crops and livestock products","147","Namibia","5910","Export Quantity","56","Maize","2018","2018","tonnes","16","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","147","Namibia","5922","Export Value","56","Maize","2018","2018","1000 US$","28","","Official data"
"TP","Crops and livestock products","147","Namibia","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","894","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","147","Namibia","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","1290","","Official data"
"TP","Crops and livestock products","147","Namibia","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","147","Namibia","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","147","Namibia","5610","Import Quantity","71","Rye","2018","2018","tonnes","18","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","147","Namibia","5622","Import Value","71","Rye","2018","2018","1000 US$","7","","Official data"
"TP","Crops and livestock products","147","Namibia","5610","Import Quantity","15","Wheat","2018","2018","tonnes","112671","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","147","Namibia","5622","Import Value","15","Wheat","2018","2018","1000 US$","32664","","Official data"
"TP","Crops and livestock products","147","Namibia","5910","Export Quantity","15","Wheat","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","147","Namibia","5922","Export Value","15","Wheat","2018","2018","1000 US$","0","","Official data"
"TP","Crops and livestock products","148","Nauru","5610","Import Quantity","56","Maize","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","148","Nauru","5622","Import Value","56","Maize","2018","2018","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","89","Buckwheat","2018","2018","tonnes","984","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","89","Buckwheat","2018","2018","1000 US$","354","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","440","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","89","Buckwheat","2018","2018","1000 US$","87","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2018","2018","tonnes","442591","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2018","2018","1000 US$","108620","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2018","2018","tonnes","36","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2018","2018","1000 US$","66","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","220615","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","63286","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","32","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","93","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","71","Rye","2018","2018","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","71","Rye","2018","2018","1000 US$","2","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2018","2018","tonnes","107467","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2018","2018","1000 US$","30374","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2018","2018","tonnes","8","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2018","2018","1000 US$","14","*","Unofficial figure"
